"name","method","fixweighting","b","k","ib_chi2p","ib_emd","ib_chi2s","ib_h","ib_kl","oob_chi2p","oob_emd","oob_chi2s","oob_h","oob_kl"
"polynomial (order 4)","polynomial",true,1,18,0.04363981176659744,0.17548122737465982,0.033460961430727305,0.06521494107861993,0.018139270033734764,0.03658261497737228,0.17327785133313947,0.03050570068392685,0.062094415735435275,0.01622671355144476
"polynomial (order 4)","polynomial",true,1,19,0.04363981176659744,0.17548122737465982,0.033460961430727305,0.06521494107861993,0.018139270033734764,0.03658261497737228,0.17327785133313947,0.03050570068392685,0.062094415735435275,0.01622671355144476
"polynomial (order 4)","polynomial",true,1,20,0.04363981176659744,0.17548122737465982,0.033460961430727305,0.06521494107861993,0.018139270033734764,0.03658261497737228,0.17327785133313947,0.03050570068392685,0.062094415735435275,0.01622671355144476
"polynomial (order 5)","polynomial",true,1,0,120.83221694965134,1.697326666666665,0.8151546216572461,0.36920496141991016,0.9994440068008792,23.11030262897837,1.6957739500702673,0.805904320821263,0.36609420654226454,0.9121525531032257
"polynomial (order 5)","polynomial",true,1,1,0.08199085419352564,0.21065021036381268,0.04508593345416896,0.07642531271594956,0.02602810492117493,0.062483116169471886,0.20601727793392854,0.04219382757152071,0.07376738823351267,0.023898607101372215
"polynomial (order 5)","polynomial",true,1,2,0.04383199741060611,0.1774864129935484,0.03360111224142719,0.06534598617457711,0.018207213093301294,0.03684369803845103,0.17532973751867972,0.030718099762129886,0.062310089122474856,0.016339611813562076
"polynomial (order 5)","polynomial",true,1,3,0.04302758601411364,0.17630606617812727,0.033237023117988075,0.06497487680141811,0.017981368087940132,0.03612220720197306,0.17414939070325858,0.030302671059256103,0.06186908648007489,0.016086929694063695
"polynomial (order 5)","polynomial",true,1,4,0.042963496164277255,0.17624161239437958,0.03320868665959246,0.06494573997819524,0.017963553044029353,0.03606772609812859,0.17408493691951088,0.030271030680525945,0.06183538968213233,0.016067720065418213
"polynomial (order 5)","polynomial",true,1,5,0.042957023095673966,0.17623774380645613,0.0332059364178515,0.06494289290661417,0.017961795361083024,0.03606233397932124,0.17408106833158743,0.030267993265142016,0.06183213952887421,0.0160658519436932
"polynomial (order 5)","polynomial",true,1,6,0.042956286284508184,0.17623751134834503,0.03320563185830959,0.06494257718898751,0.01796159643969644,0.03606170802445727,0.17408083587347636,0.03026765653775339,0.061831777851723856,0.016065640423691588
"polynomial (order 5)","polynomial",true,1,7,0.042956235477876734,0.17623760345603437,0.03320564223653014,0.06494258400244472,0.017961596529490018,0.03606166867507415,0.17408092798116565,0.030267649211900408,0.061831767910926844,0.01606563203839959
"polynomial (order 5)","polynomial",true,1,8,0.042956235477876734,0.17623760345603437,0.03320564223653014,0.06494258400244472,0.017961596529490018,0.03606166867507415,0.17408092798116565,0.030267649211900408,0.061831767910926844,0.01606563203839959
"polynomial (order 5)","polynomial",true,1,9,0.042956235477876734,0.17623760345603437,0.03320564223653014,0.06494258400244472,0.017961596529490018,0.03606166867507415,0.17408092798116565,0.030267649211900408,0.061831767910926844,0.01606563203839959
"polynomial (order 5)","polynomial",true,1,10,0.042956235477876734,0.17623760345603437,0.03320564223653014,0.06494258400244472,0.017961596529490018,0.03606166867507415,0.17408092798116565,0.030267649211900408,0.061831767910926844,0.01606563203839959
"polynomial (order 5)","polynomial",true,1,11,0.042956235477876734,0.17623760345603437,0.03320564223653014,0.06494258400244472,0.017961596529490018,0.03606166867507415,0.17408092798116565,0.030267649211900408,0.061831767910926844,0.01606563203839959
"polynomial (order 5)","polynomial",true,1,12,0.042956235477876734,0.17623760345603437,0.03320564223653014,0.06494258400244472,0.017961596529490018,0.03606166867507415,0.17408092798116565,0.030267649211900408,0.061831767910926844,0.01606563203839959
"polynomial (order 5)","polynomial",true,1,13,0.042956235477876734,0.17623760345603437,0.03320564223653014,0.06494258400244472,0.017961596529490018,0.03606166867507415,0.17408092798116565,0.030267649211900408,0.061831767910926844,0.01606563203839959
"polynomial (order 5)","polynomial",true,1,14,0.042956235477876734,0.17623760345603437,0.03320564223653014,0.06494258400244472,0.017961596529490018,0.03606166867507415,0.17408092798116565,0.030267649211900408,0.061831767910926844,0.01606563203839959
"polynomial (order 5)","polynomial",true,1,15,0.042956235477876734,0.17623760345603437,0.03320564223653014,0.06494258400244472,0.017961596529490018,0.03606166867507415,0.17408092798116565,0.030267649211900408,0.061831767910926844,0.01606563203839959
"polynomial (order 5)","polynomial",true,1,16,0.042956235477876734,0.17623760345603437,0.03320564223653014,0.06494258400244472,0.017961596529490018,0.03606166867507415,0.17408092798116565,0.030267649211900408,0.061831767910926844,0.01606563203839959
"polynomial (order 5)","polynomial",true,1,17,0.042956235477876734,0.17623760345603437,0.03320564223653014,0.06494258400244472,0.017961596529490018,0.03606166867507415,0.17408092798116565,0.030267649211900408,0.061831767910926844,0.01606563203839959
"polynomial (order 5)","polynomial",true,1,18,0.042956235477876734,0.17623760345603437,0.03320564223653014,0.06494258400244472,0.017961596529490018,0.03606166867507415,0.17408092798116565,0.030267649211900408,0.061831767910926844,0.01606563203839959
"polynomial (order 5)","polynomial",true,1,19,0.042956235477876734,0.17623760345603437,0.03320564223653014,0.06494258400244472,0.017961596529490018,0.03606166867507415,0.17408092798116565,0.030267649211900408,0.061831767910926844,0.01606563203839959
"polynomial (order 5)","polynomial",true,1,20,0.042956235477876734,0.17623760345603437,0.03320564223653014,0.06494258400244472,0.017961596529490018,0.03606166867507415,0.17408092798116565,0.030267649211900408,0.061831767910926844,0.01606563203839959
"polynomial (order 6)","polynomial",true,1,0,120.83221694965134,1.697326666666665,0.8151546216572461,0.36920496141991016,0.9994440068008792,23.11030262897837,1.6957739500702673,0.805904320821263,0.36609420654226454,0.9121525531032257
"polynomial (order 6)","polynomial",true,1,1,0.08199085419352564,0.21065021036381268,0.04508593345416896,0.07642531271594956,0.02602810492117493,0.062483116169471886,0.20601727793392854,0.04219382757152071,0.07376738823351267,0.023898607101372215
"polynomial (order 6)","polynomial",true,1,2,0.040532517500930336,0.1298506769673625,0.023615020960454793,0.05512923942670278,0.01321466186479662,0.026801640215262535,0.12341289641145073,0.023010942949129573,0.05394852239749485,0.012101428787743387
"polynomial (order 6)","polynomial",true,1,3,0.05488586950643786,0.12426887449688585,0.028182303774134825,0.06075165876062201,0.015853043470922642,0.03220074489168573,0.11859293815897981,0.028646294235950748,0.06074048401246282,0.014865564716707426
"polynomial (order 6)","polynomial",true,1,4,0.05915230778332929,0.12363243756560605,0.02994005925015894,0.06289238107104254,0.016802000687418096,0.03394135927331545,0.1179565012277,0.03063158622318093,0.0631410516633925,0.015831513542792733
"polynomial (order 6)","polynomial",true,1,5,0.06004395201676103,0.12349406179490265,0.030370871208256073,0.06342287820053855,0.017029384590105633,0.03434383198634621,0.11781812545699658,0.031109043467362717,0.06372812588607221,0.01606405470459694
"polynomial (order 6)","polynomial",true,1,6,0.06022511442850546,0.12346456009163924,0.030470345196173407,0.06354590789043255,0.017081114905761835,0.03443411637107973,0.1177886237537332,0.031218274824154187,0.06386355766036808,0.016117240598055194
"polynomial (order 6)","polynomial",true,1,7,0.060262292071985725,0.12345731062746129,0.030492799394054075,0.06357379656013254,0.017092670073488567,0.03445417234923197,0.11778137428955524,0.03124290282284529,0.06389428255958354,0.016129216667749236
"polynomial (order 6)","polynomial",true,1,8,0.06027011942689241,0.12345587178421889,0.030497945866956436,0.06358018895945557,0.01709529208868925,0.03445865412357389,0.1177799354463128,0.03124849579203446,0.06390128254728246,0.01613192905231709
"polynomial (order 6)","polynomial",true,1,9,0.0602718386901045,0.12345576074653916,0.030499156917272695,0.06358168187035956,0.017095902650611734,0.034459687476325815,0.11777982440863315,0.03124980585953602,0.06390291273038463,0.016132562280016426
"polynomial (order 6)","polynomial",true,1,10,0.06027218184028894,0.12345554883004646,0.0304993816557154,0.06358197387008413,0.017096017267647527,0.03445989864089799,0.1177796124921404,0.03125006686868989,0.06390325010254884,0.01613268990190945
"polynomial (order 6)","polynomial",true,1,11,0.060272354771886485,0.1234555512470415,0.03049947107828481,0.06358208203065721,0.01709606631675809,0.034459997828902536,0.11777961490913545,0.03125016294083685,0.06390336662145144,0.016132739154048403
"polynomial (order 6)","polynomial",true,1,12,0.060272354771886485,0.1234555512470415,0.03049947107828481,0.06358208203065721,0.01709606631675809,0.034459997828902536,0.11777961490913545,0.03125016294083685,0.06390336662145144,0.016132739154048403
"polynomial (order 6)","polynomial",true,1,13,0.060272354771886485,0.1234555512470415,0.03049947107828481,0.06358208203065721,0.01709606631675809,0.034459997828902536,0.11777961490913545,0.03125016294083685,0.06390336662145144,0.016132739154048403
"polynomial (order 6)","polynomial",true,1,14,0.060272354771886485,0.1234555512470415,0.03049947107828481,0.06358208203065721,0.01709606631675809,0.034459997828902536,0.11777961490913545,0.03125016294083685,0.06390336662145144,0.016132739154048403
"polynomial (order 6)","polynomial",true,1,15,0.060272354771886485,0.1234555512470415,0.03049947107828481,0.06358208203065721,0.01709606631675809,0.034459997828902536,0.11777961490913545,0.03125016294083685,0.06390336662145144,0.016132739154048403
"polynomial (order 6)","polynomial",true,1,16,0.060272354771886485,0.1234555512470415,0.03049947107828481,0.06358208203065721,0.01709606631675809,0.034459997828902536,0.11777961490913545,0.03125016294083685,0.06390336662145144,0.016132739154048403
"polynomial (order 6)","polynomial",true,1,17,0.060272354771886485,0.1234555512470415,0.03049947107828481,0.06358208203065721,0.01709606631675809,0.034459997828902536,0.11777961490913545,0.03125016294083685,0.06390336662145144,0.016132739154048403
"polynomial (order 6)","polynomial",true,1,18,0.060272354771886485,0.1234555512470415,0.03049947107828481,0.06358208203065721,0.01709606631675809,0.034459997828902536,0.11777961490913545,0.03125016294083685,0.06390336662145144,0.016132739154048403
"polynomial (order 6)","polynomial",true,1,19,0.060272354771886485,0.1234555512470415,0.03049947107828481,0.06358208203065721,0.01709606631675809,0.034459997828902536,0.11777961490913545,0.03125016294083685,0.06390336662145144,0.016132739154048403
"polynomial (order 6)","polynomial",true,1,20,0.060272354771886485,0.1234555512470415,0.03049947107828481,0.06358208203065721,0.01709606631675809,0.034459997828902536,0.11777961490913545,0.03125016294083685,0.06390336662145144,0.016132739154048403
"polynomial (order 7)","polynomial",true,1,0,120.83221694965134,1.697326666666665,0.8151546216572461,0.36920496141991016,0.9994440068008792,23.11030262897837,1.6957739500702673,0.805904320821263,0.36609420654226454,0.9121525531032257
"polynomial (order 7)","polynomial",true,1,1,0.08199085419352564,0.21065021036381268,0.04508593345416896,0.07642531271594956,0.02602810492117493,0.062483116169471886,0.20601727793392854,0.04219382757152071,0.07376738823351267,0.023898607101372215
"polynomial (order 7)","polynomial",true,1,2,0.04483061352073863,0.12510240103918285,0.022273438175164046,0.05367685608163341,0.012739565051717874,0.025520165729577375,0.11866462048327106,0.021641383053321167,0.05229670989566539,0.011424629759046121
"polynomial (order 7)","polynomial",true,1,3,0.06042732042461824,0.11989959749161958,0.026034926185971866,0.05835298089591712,0.015028600828006122,0.03052541297199149,0.11422366115371357,0.026488756818615893,0.05817062887164693,0.013831781629379019
"polynomial (order 7)","polynomial",true,1,4,0.06455814209616352,0.11931479954700294,0.02757193808297191,0.060187591042164736,0.015864866911527685,0.03218786358803818,0.11363886320909695,0.028259395083662636,0.06027351557612427,0.014694259730955296
"polynomial (order 7)","polynomial",true,1,5,0.06538914090476555,0.11921675752549118,0.027957337199033323,0.060645553720864706,0.016068171172439107,0.03258459781108796,0.11354082118758517,0.028693898421778462,0.06079000168078988,0.014905618516104124
"polynomial (order 7)","polynomial",true,1,6,0.06555904460938576,0.11920145962417959,0.028048003692476942,0.06075309420648774,0.016115322378395653,0.03267631224051662,0.11352552328627352,0.028795171260991976,0.06091050563612475,0.01495490812014935
"polynomial (order 7)","polynomial",true,1,7,0.06559525021965616,0.11919888442765003,0.028068825981358844,0.06077778196019874,0.016126085728331643,0.03269728288520595,0.11352294808974395,0.028818352342160958,0.060938114402029384,0.014966199498443248
"polynomial (order 7)","polynomial",true,1,8,0.06560346514734809,0.11919894076569829,0.028073769829948067,0.06078361176278796,0.016128629938244814,0.032702229636975784,0.11352300442779226,0.028823819040763417,0.0609445970774446,0.01496886356714215
"polynomial (order 7)","polynomial",true,1,9,0.0656050347371085,0.11919893603301682,0.02807472811742497,0.06078476287837063,0.016129117727810127,0.03270316163066305,0.11352299969511076,0.028824903214236,0.06094590448659363,0.014969384386072291
"polynomial (order 7)","polynomial",true,1,10,0.06560544567272142,0.11919900076675356,0.028074994367736528,0.06078507289915265,0.01612925315571479,0.03270342607261967,0.11352306442884749,0.028825201557357013,0.06094625366306426,0.014969529075460796
"polynomial (order 7)","polynomial",true,1,11,0.06560560876754881,0.11919901345228019,0.02807505797357511,0.060785148981543795,0.01612928975683284,0.03270350617652331,0.11352307711437412,0.02882526840884496,0.06094633342000485,0.014969564283941826
"polynomial (order 7)","polynomial",true,1,12,0.06560559732892902,0.11919901694637663,0.02807505833923442,0.06078514918103642,0.01612928898163353,0.032703498691693186,0.11352308060847059,0.028825266007136745,0.06094633092470267,0.01496956231380232
"polynomial (order 7)","polynomial",true,1,13,0.0656056112480207,0.11919900659697183,0.0280750811150706,0.06078517585123631,0.016129299094889728,0.032703512592605614,0.11352307025906583,0.028825290862076407,0.06094636064914426,0.014969573320723264
"polynomial (order 7)","polynomial",true,1,14,0.0656056112480207,0.11919900659697183,0.0280750811150706,0.06078517585123631,0.016129299094889728,0.032703512592605614,0.11352307025906583,0.028825290862076407,0.06094636064914426,0.014969573320723264
