"name","dataset","f_train","b","k","ib_chi2p","ib_emd","ib_chi2s","ib_h","ib_kl","oob_chi2p","oob_emd","oob_chi2s","oob_h","oob_kl"
"re-weighting fix","gaussian","appropriate",2,13,0.004725973782763278,0.026722739689994123,0.0042705959191922825,0.023198264212118947,0.0022085742924000365,0.4269959595927469,0.03688367052389793,0.003964770100006698,0.02240419167266519,0.0021471347765255272
"re-weighting fix","gaussian","appropriate",2,14,0.005029043273004178,0.027128956116578336,0.004554262434257405,0.023959999552112313,0.0023534190843473297,0.42322628099014703,0.037276916577810466,0.004216305956882627,0.023099462134288148,0.0022714369344536203
"re-weighting fix","gaussian","appropriate",2,15,0.005329013895898701,0.027498114478796735,0.004836488056576575,0.02469489180808419,0.0024972793342115784,0.41815446401878226,0.03764734419214411,0.004466184108423638,0.023770256134698912,0.002394518521848673
"re-weighting fix","gaussian","appropriate",2,16,0.00562570203027657,0.027842594820428418,0.005117051277660935,0.02540471592250785,0.0026400521171125587,0.4123660968329001,0.03799565071478249,0.004714305862033368,0.02441840523353043,0.0025164534941463754
"re-weighting fix","gaussian","appropriate",2,17,0.0059190695335828904,0.028168737416051446,0.005395772361493659,0.02609108776638797,0.0027816718164087924,0.4062403698083487,0.038328961757274904,0.004960767209976818,0.025045948510103676,0.0026373815282538736
"re-weighting fix","gaussian","appropriate",2,18,0.006208913151788372,0.028549956819126646,0.005672392413939337,0.026755201167155088,0.0029220191251799884,0.4000296425123862,0.03864424667508027,0.00520529007435697,0.025653745161093977,0.002757219883086177
"re-weighting fix","gaussian","appropriate",2,19,0.006495225846731357,0.028915746460732215,0.00594676211788985,0.027398335992186506,0.003061043071814787,0.39389761239498866,0.03894679742740581,0.00544798277077061,0.026243440269132785,0.0028760690147170264
"re-weighting fix","gaussian","appropriate",2,20,0.006777914876932926,0.02933346448484605,0.006218730944870675,0.02802159470262369,0.0031986784543879686,0.38794319841273667,0.03923552814776301,0.005688626234975263,0.026815722745217475,0.002993844843220902
"original {\\sc Dsea}","gaussian","appropriate",3,0,66.62806286388482,1.7022266666666672,0.8106348056231277,0.36913030256110785,0.988272260591031,2.267584627896408e6,1.7043824097744844,0.8156845010667915,0.3720558339846018,1.500648077048747
"original {\\sc Dsea}","gaussian","appropriate",3,1,0.0007864206776933758,0.018255743947612917,0.0007501835339018288,0.009697565530987586,0.00038096344234705184,3.0547565385643916,0.03304111216920972,0.0014362162899700217,0.013945102209962831,0.0012343422749402286
"original {\\sc Dsea}","gaussian","appropriate",3,2,0.031690959199569026,0.17444482768409514,0.037628819204704594,0.06941025902969745,0.01789454357868696,0.111821707435299,0.17522096450930852,0.03712425986630377,0.06884870571481619,0.01782371825006973
"original {\\sc Dsea}","gaussian","appropriate",3,3,0.05642274136110695,0.2315414797710277,0.0706518545174951,0.09630252359402927,0.03327464820827759,0.15225007541818358,0.23189306609208998,0.06999012100818551,0.09559318647737171,0.03318939278164011
"original {\\sc Dsea}","gaussian","appropriate",3,4,0.06924517251079888,0.2538531541201943,0.0894494654751957,0.10937254474176884,0.04195551644695105,0.32827399904118504,0.25357617345517647,0.08875135133929934,0.1085522615280015,0.04191542499129366
"original {\\sc Dsea}","gaussian","appropriate",3,5,0.07622255577510782,0.2635166841534145,0.10077063319118483,0.11699888450682766,0.04715854198400119,0.6570232075174094,0.2627294201906703,0.10003178857670178,0.11605339791138486,0.04716012110059386
"original {\\sc Dsea}","gaussian","appropriate",3,6,0.08044845380523552,0.2680659249756166,0.10837169331566347,0.12219351996760819,0.05065370785435638,0.97753640089813,0.266915535722165,0.10757931381137308,0.12111401517025645,0.050663851492914636
"original {\\sc Dsea}","gaussian","appropriate",3,7,0.08333677155417178,0.2704005099219365,0.11403462468550003,0.12618479536800917,0.05327635063378687,1.185844611484371,0.2690096815311944,0.11319113046687453,0.12497551427578933,0.053267715276207876
"original {\\sc Dsea}","gaussian","appropriate",3,8,0.08554377068514744,0.2717336520253664,0.11861520077441234,0.12952381572935937,0.055424988894764944,1.3125309460709238,0.270190796059556,0.11773444707935034,0.12819760515389134,0.05538848078832357
"original {\\sc Dsea}","gaussian","appropriate",3,9,0.08738212236781875,0.2725965902025257,0.12253626008806943,0.13247296846555656,0.057294296473348626,1.396536033518353,0.2709663538356624,0.12163665912147448,0.1310458995525482,0.05723163624802332
"original {\\sc Dsea}","gaussian","appropriate",3,10,0.08900661554878815,0.2732361028932505,0.12601650720465757,0.13516391126001773,0.05898292359044326,1.4574573780254858,0.2715676161007952,0.12511654568508318,0.13365218211153224,0.058900030855460354
"original {\\sc Dsea}","gaussian","appropriate",3,11,0.09049303747318563,0.27376828980811374,0.12917131544106364,0.13766399367080567,0.06054087750328044,1.5043460131651862,0.272094307544272,0.12828716723214034,0.13608246058456708,0.06044463570808251
"original {\\sc Dsea}","gaussian","appropriate",3,12,0.09188120941381693,0.2742489177591452,0.13206538443889676,0.14000410935282548,0.0619937231940198,1.5276024398781167,0.2725939395150457,0.13121004322010887,0.13836659890350772,0.06188900977135705
"original {\\sc Dsea}","gaussian","appropriate",3,13,0.09319197374029572,0.2747008579644493,0.13474111775746364,0.14220958214969545,0.06335799479165592,1.5362564601794066,0.27308300495375804,0.13392496945907106,0.14052789801771542,0.06324989412094535
"original {\\sc Dsea}","gaussian","appropriate",3,14,0.09443887283285562,0.2751407268731986,0.13722924257564162,0.144299341641508,0.06464534863909399,1.5423024770377165,0.2735732883441581,0.13645993902590448,0.14258309350161552,0.06453921249501925
"original {\\sc Dsea}","gaussian","appropriate",3,15,0.09562886346587704,0.275568997495152,0.13955009079521952,0.14628271175049518,0.0658622419905807,1.547439720157251,0.2740638818164383,0.138833051925665,0.14454010926223881,0.06576264841582974
"original {\\sc Dsea}","gaussian","appropriate",3,16,0.09676674630601538,0.27599145334049097,0.14171986477410914,0.14816670464815568,0.06701359641556869,1.5520106360100092,0.2745542295306736,0.14105856714450243,0.14640469926001579,0.06692422984926133
"original {\\sc Dsea}","gaussian","appropriate",3,17,0.09785706083425254,0.27640362779994937,0.1437537536338627,0.1499580072245734,0.06810426194120699,1.5561290719873853,0.27504313635892047,0.14315030039612595,0.14818255848998835,0.06802811981050043
"original {\\sc Dsea}","gaussian","appropriate",3,18,0.09890287547013221,0.27680990693022745,0.1456639587375943,0.15166185282552225,0.06913804105706664,1.559895670504462,0.27552729114721874,0.14511900148794193,0.1498779166621577,0.0690773192310677
"original {\\sc Dsea}","gaussian","appropriate",3,19,0.09990655473306562,0.27720522554298016,0.1474614565319911,0.15328317745725403,0.07011847063322356,1.5633632888430853,0.2760046187808428,0.14697480619292025,0.1514949903004715,0.07007486187293906
"original {\\sc Dsea}","gaussian","appropriate",3,20,0.1008721893245157,0.27759468489627964,0.14915764037960866,0.1548271954318465,0.07104971429729805,1.566577592073272,0.27647635540543847,0.14872849285290246,0.15303839554393805,0.07102448532996405
"re-weighting fix","gaussian","appropriate",3,0,66.62806286388482,1.7022266666666672,0.8106348056231277,0.36913030256110785,0.988272260591031,2.267584627896408e6,1.7043824097744844,0.8156845010667915,0.3720558339846018,1.500648077048747
"re-weighting fix","gaussian","appropriate",3,1,0.0982564855486791,0.24052396004773363,0.05635578649868532,0.08591795262650294,0.03332262663456945,175.42111128078068,0.2443026135628434,0.058913238500127744,0.08860651409703002,0.03990653347730283
"re-weighting fix","gaussian","appropriate",3,2,0.011273179880056631,0.08425874296323108,0.009470102901125668,0.034592165881021306,0.005015168832733972,4.470830052462169,0.09276164040042832,0.011618975224303463,0.03863521065499548,0.006898558800954502
"re-weighting fix","gaussian","appropriate",3,3,0.003208093573682716,0.040493525866932764,0.0029350969724755032,0.019192365666080322,0.0015119607727103388,1.5316787238461493,0.054151903589482825,0.004971798464087982,0.02521561093494377,0.002937631498228598
"re-weighting fix","gaussian","appropriate",3,4,0.0019104818813641346,0.028918998324802662,0.001768747307894877,0.01489183894194636,0.0009076674368977246,1.2954772941283537,0.04442498071355093,0.0037944586201066935,0.022040466516475336,0.0022676013252406974
"re-weighting fix","gaussian","appropriate",3,5,0.001741473391554289,0.025331269952255698,0.0016055055164695936,0.014189905840070708,0.0008251020455716651,1.4130672660062806,0.04196973949931199,0.0036498259982295804,0.021630982265260595,0.0022010611683972474
"re-weighting fix","gaussian","appropriate",3,6,0.001837182603058258,0.024175060229567908,0.001687596387323227,0.014551005307071412,0.0008683446545616622,1.5921818245447072,0.04100304793393541,0.0037593430621842318,0.02196247079109517,0.0022779736963886936
"re-weighting fix","gaussian","appropriate",3,7,0.0020090305962013953,0.023938759348522624,0.0018417595399593644,0.015203755375467858,0.0009482782691663034,1.7457777418609093,0.04084842362025545,0.003943611958745766,0.02249772155617193,0.002391104426536104
"re-weighting fix","gaussian","appropriate",3,8,0.0022020090148834244,0.024316545176453746,0.0020164295312127887,0.01591077232331276,0.0010385608395163792,1.851343604241621,0.04090858963940903,0.004149088970066336,0.0230753783983519,0.002509749773813302
"re-weighting fix","gaussian","appropriate",3,9,0.002397092575428309,0.024830037503900067,0.002193661821982611,0.01659748182355956,0.0011300452098286582,1.9127861417509324,0.0411774372121992,0.0043572214532726925,0.023643335366786214,0.002624862827897469
"re-weighting fix","gaussian","appropriate",3,10,0.0025866736013361023,0.025293353869582716,0.002366285155013234,0.01724022453650173,0.001219075838260784,1.941386003325475,0.04157727951418301,0.0045607714335312655,0.02418415045820666,0.002734008979440593
"re-weighting fix","gaussian","appropriate",3,11,0.002767890839546444,0.025690095863355886,0.002531609682000981,0.017834276985973264,0.0013042809812319504,1.9478755542279846,0.04193917072754808,0.004756460642037938,0.024691867412859517,0.002836671409661815
"re-weighting fix","gaussian","appropriate",3,12,0.0029401409133031054,0.02602717569692153,0.002689092430023762,0.01838248569202101,0.0013853802644988652,1.9403209669468047,0.04226220876410568,0.004943689545596853,0.025167410082267475,0.0029333873213282942
"re-weighting fix","gaussian","appropriate",3,13,0.0031038027604267772,0.02632009432591008,0.002839093594591092,0.018890022082520934,0.0014625576444877617,1.9241908124435645,0.04254798979146981,0.005122357163098835,0.025612601222631464,0.0030246763660190575
"re-weighting fix","gaussian","appropriate",3,14,0.003259247860528689,0.026604602403900474,0.0029819617716097223,0.0193612043081023,0.0015359917408681646,1.9030618224312716,0.042803793784089786,0.005292965982835671,0.026030386517097256,0.003111160099253911
"re-weighting fix","gaussian","appropriate",3,15,0.003407681879994411,0.026858249717401545,0.003118804907449425,0.0198021288461982,0.0016062528948019572,1.8792505261886765,0.04303106895721751,0.005456330643005444,0.026424119203311634,0.003193506010648718
"re-weighting fix","gaussian","appropriate",3,16,0.003549591416569057,0.027073685891339242,0.0032500534568004158,0.020216109457372643,0.0016735658156613294,1.8542107049045642,0.043336494572982935,0.0056128362885193,0.02679583951980758,0.0032720658557233817
"re-weighting fix","gaussian","appropriate",3,17,0.0036858320106249523,0.02726258387983315,0.003376490487523069,0.020607150041993642,0.0017383340731821565,1.8288754956813387,0.04361958994789748,0.005763383083954981,0.02714858236616186,0.003347402748451773
"re-weighting fix","gaussian","appropriate",3,18,0.0038168626060830625,0.027424979828198612,0.0034984930964801235,0.020977662970756088,0.0018007597317038747,1.8038229862947894,0.043875771417368974,0.005908188897326953,0.027483614501973567,0.0034197031325744207
"re-weighting fix","gaussian","appropriate",3,19,0.003943553845905582,0.02757203971726922,0.003616851008630256,0.021331039069369465,0.001861250941446236,1.7794361926476328,0.04410997350014866,0.006048095978074708,0.0278035031733182,0.003489448647290141
"re-weighting fix","gaussian","appropriate",3,20,0.0040661630514707585,0.027700895438241717,0.0037317615855109575,0.021668690666229593,0.0019199162368120685,1.755903032391045,0.0443248993043333,0.00618345482262691,0.02810956565541555,0.003556846270170939
"original {\\sc Dsea}","gaussian","appropriate",4,0,123.18777795733664,1.7179066666666658,0.8144034702149774,0.37009482767793583,1.0200889381074145,2.2675834751785398e6,1.6949691951763148,0.8078473854543557,0.37025772772295634,1.4889964513275005
"original {\\sc Dsea}","gaussian","appropriate",4,1,0.0009393847520868341,0.016797626356957637,0.000839263454159119,0.010284989442839102,0.0004340387200257354,5.570577054209691,0.03900794538094621,0.001149064849283558,0.012741137483553478,0.0012625148098925347
"original {\\sc Dsea}","gaussian","appropriate",4,2,0.03370771741043614,0.17648675696295998,0.040054392366067414,0.07172884421861546,0.019060296381950406,0.33106389058363195,0.19230669378868775,0.04175231855275087,0.07322073075868563,0.020052737105285087
"original {\\sc Dsea}","gaussian","appropriate",4,3,0.05971270204204934,0.2321507064821663,0.0749498508441393,0.09940980043137675,0.03531635774656256,0.36786388202699744,0.2479712463072585,0.07685831295635545,0.10061411258504585,0.03643523003037793
"original {\\sc Dsea}","gaussian","appropriate",4,4,0.07353544337003397,0.25307081970834033,0.09534612681565995,0.11313038396799496,0.04471415607567688,0.5308062123149375,0.26889636935116545,0.09715370473457581,0.11411978573207374,0.04582811521637786
"original {\\sc Dsea}","gaussian","appropriate",4,5,0.08142261416906615,0.2612737186173751,0.10816239590693665,0.12128346698053502,0.05055897212407682,0.6562680704621372,0.27709926826020026,0.10980594023620978,0.12209575967736716,0.051616787277530315
"original {\\sc Dsea}","gaussian","appropriate",4,6,0.08654856025469274,0.26431476312618524,0.11726337878473199,0.1269844302560483,0.05468544836634883,0.7383547295985298,0.28014031276901047,0.11876005220945839,0.1276561338687803,0.055681228469074494
"original {\\sc Dsea}","gaussian","appropriate",4,7,0.09035327542014632,0.26516548829703734,0.12447002704082648,0.1314932245528826,0.05795348289189396,0.7919710484303318,0.28099103793986246,0.12585968356160174,0.13205689534560788,0.05889926840734179
"original {\\sc Dsea}","gaussian","appropriate",4,8,0.093496874933608,0.2650908033221548,0.13064285719744423,0.1353633481562377,0.06076699193063263,0.8276446542031776,0.28091635296497997,0.13196855673021243,0.13584646725006275,0.06168009940133126
"original {\\sc Dsea}","gaussian","appropriate",4,9,0.09628984728783452,0.2646588777437069,0.1362004654901813,0.1388568404685784,0.06332098084718892,0.8519721424163063,0.28048442738653206,0.13750206082405744,0.13928218309318238,0.06421911254326165
"original {\\sc Dsea}","gaussian","appropriate",4,10,0.09888133452225134,0.2641259966661653,0.14135222750459123,0.14210337057489225,0.06571154991149504,0.8690014530924896,0.27995154630899044,0.14266405878230803,0.14248940266188695,0.06661072959738852
"original {\\sc Dsea}","gaussian","appropriate",4,11,0.10134398619656408,0.26360995998254994,0.14620610970354941,0.14516971439947532,0.06798686726696544,0.8812355034119262,0.2794355096253751,0.14755736958446777,0.14553148389900267,0.06890116666665795
"original {\\sc Dsea}","gaussian","appropriate",4,12,0.10371367944764197,0.26315854404893785,0.15082009641124963,0.14809182875945076,0.07017153163947036,0.890212248485796,0.27898409369176297,0.15223468240284013,0.14844131154475712,0.0711127081064529
"original {\\sc Dsea}","gaussian","appropriate",4,13,0.1060096365415879,0.2627916074413128,0.1552286398254327,0.15089088838272363,0.07227914959026009,0.8969255573258603,0.2786171570841379,0.15672620568351267,0.15123771532787392,0.07325705625245586
"original {\\sc Dsea}","gaussian","appropriate",4,14,0.10824140647166441,0.2625080144943245,0.15945246172879468,0.153579537462304,0.0743169510417825,0.9020210054928154,0.2783335641371495,0.16104911496314317,0.1539314635321419,0.07533980011578185
"original {\\sc Dsea}","gaussian","appropriate",4,15,0.11041452394619083,0.2623031511979934,0.16350625718319148,0.1561665160107115,0.07628949207599149,0.9059397417866791,0.27812870084081864,0.1652148903770171,0.15652968882256,0.07736396346147988
"original {\\sc Dsea}","gaussian","appropriate",4,16,0.11253311898408912,0.26216831704097104,0.16740207717840247,0.1586585787904767,0.07820027007949225,0.9089854992232675,0.2779938666837964,0.1692328964248919,0.159037852934102,0.0793317479242125
"original {\\sc Dsea}","gaussian","appropriate",4,17,0.1146007821799452,0.2620961722787552,0.1711506258461221,0.1610614401378957,0.08005236432865781,0.9113895149974345,0.2779217219215802,0.17311180893743852,0.16146070983749755,0.08124525291651051
"original {\\sc Dsea}","gaussian","appropriate",4,18,0.11661966173487356,0.26207497103168864,0.17476026629435598,0.1633795041311544,0.08184795011947063,0.9133196795794694,0.2779005206745137,0.17685807248196367,0.1638018001081121,0.08310571103009107
"original {\\sc Dsea}","gaussian","appropriate",4,19,0.11859262629260041,0.26210057260766084,0.17824010609171864,0.1656173342305485,0.08358972888831372,0.9148954732590976,0.2779261222504859,0.1804793383536656,0.1660650412560473,0.0849150969891829
"original {\\sc Dsea}","gaussian","appropriate",4,20,0.12052164934563728,0.2621628590309903,0.1815976076023416,0.167778674142408,0.08527982454590262,0.9162143060575146,0.2779884086738155,0.18398189986429844,0.168253671727498,0.08667495646647876
"re-weighting fix","gaussian","appropriate",4,0,123.18777795733664,1.7179066666666658,0.8144034702149774,0.37009482767793583,1.0200889381074145,2.2675834751785398e6,1.6949691951763148,0.8078473854543557,0.37025772772295634,1.4889964513275005
"re-weighting fix","gaussian","appropriate",4,1,0.11978212345477257,0.23908154691548184,0.05760212756234211,0.08739691297851473,0.035389051559821916,272.5638242883049,0.23763718655607302,0.056792553609056086,0.08723397718824515,0.040016377983365374
"re-weighting fix","gaussian","appropriate",4,2,0.012155695364150612,0.0800700933493629,0.0091760064602788,0.03421289065663049,0.005024758649827993,8.054341793525925,0.08970898565971047,0.009515644989588562,0.035102116351707374,0.006004468558992305
"re-weighting fix","gaussian","appropriate",4,3,0.0030811275256171795,0.03703781776497771,0.0025609191801597648,0.01799798570851755,0.0013613943112597323,3.231544721473467,0.05711099387069483,0.0032128239858553675,0.020459385482286808,0.0021823351163597366
"re-weighting fix","gaussian","appropriate",4,4,0.001637211467156282,0.025379385611979367,0.0014069954127367572,0.013322329314090808,0.0007399367563401993,2.9045224543672945,0.04754523335090873,0.002146084634712626,0.016813799688763547,0.001578191423747136
"re-weighting fix","gaussian","appropriate",4,5,0.001367543451247953,0.021800477910382112,0.0011924666650151995,0.01225843687270881,0.0006240000205067173,3.1192835740246934,0.04436084922286511,0.0019406371840867982,0.01603677237783534,0.0014866108804985438
"re-weighting fix","gaussian","appropriate",4,6,0.00134388956857396,0.021707997697990894,0.0011772407931154626,0.012179380850550576,0.0006149624067811622,3.3802087279079815,0.04418560171403801,0.0019074314629593599,0.015922887529574544,0.0014909539617016256
"re-weighting fix","gaussian","appropriate",4,7,0.0013871522916696032,0.021881336788578818,0.0012152405855827613,0.012376357969877577,0.0006346877361005285,3.576544261189035,0.04412397200749742,0.0019207608768545897,0.015989021084029793,0.0015143480396192027
"re-weighting fix","gaussian","appropriate",4,8,0.0014542905180849697,0.02196133128425126,0.001272190251853182,0.012665999398830265,0.0006646714998130404,3.6999713416071502,0.04407952097036157,0.0019544040696000474,0.016130137637189467,0.0015423038119003318
"re-weighting fix","gaussian","appropriate",4,9,0.0015325510994406188,0.02199462473304987,0.0013383205702221601,0.012994379214253898,0.0006995546614083023,3.769135218370727,0.04430497236611681,0.0020015274386559127,0.016319035139482022,0.001572794304246336
"re-weighting fix","gaussian","appropriate",4,10,0.0016168667800205785,0.022093257570763403,0.0014098036122928083,0.013340389109214906,0.0007372213558470923,3.80374468481256,0.04446336591702035,0.002058984606442495,0.016543245262010717,0.001605761198357817
"re-weighting fix","gaussian","appropriate",4,11,0.0017046582494269743,0.022221523216596366,0.0014846858855400834,0.013693611104415174,0.0007765919065959089,3.8181167122521082,0.044586203514570294,0.002124710677115343,0.01679441109443559,0.0016412547640356464
"re-weighting fix","gaussian","appropriate",4,12,0.0017943370530461515,0.022343400561809498,0.0015617400683709376,0.014047931571628067,0.0008169941472126283,3.8213376083412127,0.04468620721238272,0.00219696627488106,0.01706541704215513,0.0016790818590327662
"re-weighting fix","gaussian","appropriate",4,13,0.0018848080732278105,0.022461508047731497,0.001640104257232961,0.014399442307228706,0.0008579607205085745,3.818732980325142,0.04477269466222684,0.0022742263765578234,0.017350077491495905,0.0017188691395155701
"re-weighting fix","gaussian","appropriate",4,14,0.0019754864250857624,0.022573703023813747,0.0017193323465326113,0.014746387768764762,0.0008992481064772466,3.813363325597335,0.04484209705808615,0.002355579639159269,0.01764462545375999,0.0017603829868676458
"re-weighting fix","gaussian","appropriate",4,15,0.002065830532194473,0.022681420453961015,0.00179897374791093,0.015087161739790078,0.0009406185627597992,3.806910073649739,0.04489781407715469,0.0024400989981206342,0.01794539825512305,0.0018032802318503727
"re-weighting fix","gaussian","appropriate",4,16,0.0021554975568729975,0.02278835898076221,0.0018787391525347007,0.015420958105956195,0.0009819209617149827,3.8002515337665677,0.04495207036896704,0.002527109152530229,0.01824979278980608,0.0018472856053918052
"re-weighting fix","gaussian","appropriate",4,17,0.002244354516707584,0.022890994329107718,0.0019585004334798394,0.01574768098977037,0.0010230923340081893,3.7938929853910035,0.044995154073365747,0.0026161094059465526,0.018555949246910716,0.0018921886646870907
"re-weighting fix","gaussian","appropriate",4,18,0.002332247163902877,0.022989828230425773,0.0020380962157235012,0.01606710812624691,0.0010640547930074926,3.7880574682040318,0.04503171991545385,0.0027065839448967345,0.01886206644605338,0.0019377514909626116
"re-weighting fix","gaussian","appropriate",4,19,0.0024191507822182838,0.02308299428835791,0.0021174759671915705,0.016379457358878087,0.00110478847641342,3.7828469231275794,0.04505905154528477,0.0027981884933369044,0.019167017163699975,0.001983814541605799
"re-weighting fix","gaussian","appropriate",4,20,0.0025050348788050215,0.023177998627361387,0.0021965829657661223,0.016684898109195635,0.0011452703070757677,3.7782630953398324,0.0450908806387405,0.0028908089599056427,0.0194704793911215,0.0020303249525602807
"original {\\sc Dsea}","gaussian","appropriate",5,0,66.30729689085418,1.7172866666666653,0.8177348070095657,0.37046907038219856,0.9916237427680745,2.2675846484956504e6,1.6895294833316803,0.8038649096554137,0.36962359494548663,1.4910021664813493
"original {\\sc Dsea}","gaussian","appropriate",5,1,0.0008162241990909878,0.01687921619750025,0.0007841462936696764,0.009972597934324269,0.00039808386553909626,0.04474023899735073,0.028993437581412734,0.0016448384084590012,0.014462570523667525,0.0008947910070146345
"original {\\sc Dsea}","gaussian","appropriate",5,2,0.030522242227911424,0.17135357051791006,0.03609660773482867,0.06823637472939634,0.017219324731484385,0.035156863102039554,0.18526696925275618,0.04161697060887654,0.07313990635173609,0.01983020959423223
"original {\\sc Dsea}","gaussian","appropriate",5,3,0.05512899859327945,0.2279309180808256,0.06854028894940704,0.09508146035927592,0.032389157384260875,0.06120230461349597,0.2408643107069365,0.07612273899003513,0.10005217363900223,0.035938383763383416
"original {\\sc Dsea}","gaussian","appropriate",5,4,0.06796381687565343,0.24960368043330985,0.08726029803012841,0.10816859281586055,0.0410243042601298,0.07490367889528603,0.26192968712438885,0.09604306421456202,0.11331349549396305,0.04513351644236327
"original {\\sc Dsea}","gaussian","appropriate",5,5,0.07492736989986051,0.2586952900634172,0.09866321216047991,0.1158154437376611,0.04622403521248144,0.08251175268044232,0.27027400402748064,0.1082850742970469,0.1211417370597476,0.050735798999533656
"original {\\sc Dsea}","gaussian","appropriate",5,6,0.07911274961968627,0.2627995202115402,0.10642063930836894,0.12104251488720105,0.049736681435347506,0.08721620857107186,0.2734242457117674,0.11668646523279655,0.12653041392446077,0.05456431704309215
"original {\\sc Dsea}","gaussian","appropriate",5,7,0.08194539498066829,0.2648050831158886,0.11228996895522403,0.12508476935012416,0.052393449443051236,0.09047919755650309,0.27509852587707134,0.12307150877953045,0.13070651771131822,0.05747874618508814
"original {\\sc Dsea}","gaussian","appropriate",5,8,0.08408804556602997,0.26589711877275424,0.11711113767194167,0.12849052835831642,0.054589068078109405,0.09298244791123284,0.27625719789022807,0.12831349350989937,0.13421809020883602,0.059888251043932125
"original {\\sc Dsea}","gaussian","appropriate",5,9,0.08585417494914482,0.2665815045488376,0.12129279331862441,0.13151640382908822,0.05651372912627767,0.09505184575044402,0.27709316771122794,0.13284120385956516,0.13732464940516323,0.06199193042414192
